tax_id	Org_name	GeneID	CurrentID	Status	Symbol	Aliases	description	other_designations	map_location	chromosome	genomic_nucleotide_accession.version	start_position_on_the_genomic_accession	end_position_on_the_genomic_accession	orientation	exon_count	OMIM	
564608	Micromonas pusilla CCMP1545	9687724	0	live	MSH1	MICPUCDRAFT_51959	mitochondrial-targeted muts 1										
296587	Micromonas commoda	8242483	0	live	MSH1	MICPUN_57476	mitochondrial-targeted muts 1			4	NC_013041.1	8042	11638	plus	1		
1316788	Lachnellula hyalina	41981845	0	live	msh1	LHYA1_G001647	MutS-like protein	MutS-like protein		Unknown							
3847	Glycine max	732638	0	live	MSH1	GLYMA_10G130700	DNA mismatch repair protein	DNA mismatch repair protein		10	NC_038246.1	35333082	35376462	minus	23		
44213	Acanella arbuscula	6413139	0	live	msh1		MutS-like protein	MutS-like protein		MT	NC_011016.2	13002	15965	minus	0		
444732	Keratoisidinae sp. BAL208-1	6336099	0	live	msh1		MutS-like protein			MT	NC_010764.1	13312	16293	minus	0		
352472	Dictyostelium discoideum AX4	8620254	0	live	msh1	DDB_G0275999, DDBDRAFT_0217743, DDBDRAFT_0232360, DDB_0217743, DDB_0232360	DNA mismatch repair protein			2	NC_007088.5	6158412	6161199	minus	2		
367110	Neurospora crassa OR74A	3874329	0	live	msh1	NCU07407, msh-X	mutS ortholog 1-like	MutS2 protein		I	NC_026501.1	6041192	6045529	minus	3		
2518304	Pleurocorallium konojoi	10446885	0	live	msh1		putative mismatch repair protein	putative mismatch repair protein		MT	NC_015406.1	4906	7896	plus	0		
536042	Paracorallium japonicum	10446859	0	live	msh1		putative mismatch repair protein			MT	NC_015405.1	14343	17333	minus	0		
89595	Dendronephthya putteri	34683328	0	live	msh1	CRD40_mgp09	MutS-like protein	MutS-like protein		MT	NC_036022.1	6348	9287	plus	0		
58800	Euplexaura crassa	14690139	0	live	msh1		MutS-like protein			MT	NC_020458.1	6191	9136	plus	0		
986334	Echinogorgia complexa	14690124	0	live	msh1		MutS-like protein			MT	NC_020457.1	6542	9499	plus	0		
944597	Dendronephthya mollis	14690109	0	live	msh1		MutS-like protein			MT	NC_020456.1	6347	9286	plus	0		
670386	Polysphondylium pallidum PN500	31364622	0	live	msh1	PPL_09147	DNA mismatch repair protein			Unknown							
3055	Chlamydomonas reinhardtii	5722205	0	live	MSH1	CHLREDRAFT_142479	DNA mismatch repair MutS protein			Unknown							
142104	Corallium rubrum	17675547	0	live	msh1		putative mismatch repair protein			MT	NC_022864.1	14345	17335	minus	0		
2518303	Pleurocorallium elatius	17623045	0	live	msh1		putative mismatch repair protein	putative mismatch repair protein		MT	NC_022804.1	4906	7896	plus	0		
261658	Dictyostelium fasciculatum	14867609	0	live	msh1	DFA_10083	mutS like protein			Unknown							
508771	Toxoplasma gondii ME49	7893543	0	live	MSH1	TGME49_218840, TGME49_018840	mutS domain protein			XII	NC_031480.1	1252811	1267172	plus	13		
7227	Drosophila melanogaster	45285	0	live	Dr	Dmel_CG1897, 153515_at, 99B, CG1897, Dmel\CG1897/msh, Msh, Msx, l(3)FA30, ltt, msh, msh-1, msh1, Dr	Drop	drop|CG1897-PA|Dr-PA|Dr-distal|lottchen|muscle segment homeobox|muscle specific homeobox|muscle-specific homeodomain|muscle-specific homeodomain 1	3-99 cM	3R	NT_033777.3	29556386	29565244	plus	2		
29760	Vitis vinifera	100266612	0	live	LOC100266612	VIT_00027931001, MSH1	DNA mismatch repair protein MSH1, mitochondrial	DNA mismatch repair protein MSH1, mitochondrial		5	NC_012011.3	9636910	9715468	plus	23		
4236	Lactuca sativa	111881730	0	live	LOC111881730	LSAT_2X41221, MSH1	DNA mismatch repair protein MSH1, mitochondrial	DNA mismatch repair protein MSH1, mitochondrial		Un							
3641	Theobroma cacao	18603332	0	live	LOC18603332	MSH1	DNA mismatch repair protein MSH1, mitochondrial	DNA mismatch repair protein MSH1, mitochondrial		4	NC_030853.1	29733699	29744335	minus	23		
3649	Carica papaya	110813932	0	live	LOC110813932	MSH1	DNA mismatch repair protein MSH1, mitochondrial	DNA mismatch repair protein MSH1, mitochondrial		Un							
3983	Manihot esculenta	110611315	0	live	LOC110611315	MANES_03G157900, MSH1	DNA mismatch repair protein MSH1, mitochondrial	DNA mismatch repair protein MSH1, mitochondrial		LG3	NC_035163.1	25265080	25283424	minus	22		
71139	Eucalyptus grandis	104414413	0	live	LOC104414413	EUGRSUZ_H02905, MSH1	DNA mismatch repair protein MSH1, mitochondrial	DNA mismatch repair protein MSH1, mitochondrial		Un							
4641	Musa acuminata	103993145	0	live	LOC103993145	MSH1	DNA mismatch repair protein MSH1, mitochondrial	DNA mismatch repair protein MSH1, mitochondrial		8	NC_025209.1	9495916	9549157	plus	22		
2711	Citrus sinensis	102611883	0	live	LOC102611883	MSH1	DNA mismatch repair protein MSH1, mitochondrial	DNA mismatch repair protein MSH1, mitochondrial		5	NC_023050.1	35935630	35953442	minus	22		
3760	Prunus persica	18791101	0	live	LOC18791101	PRUPE_1G050200, MSH1	DNA mismatch repair protein MSH1, mitochondrial	DNA mismatch repair protein MSH1, mitochondrial		G1	NC_034009.1	3513593	3526799	plus	22		
85681	Citrus clementina	18032444	0	live	LOC18032444	CICLE_v10004190mg, MSH1	DNA mismatch repair protein MSH1, mitochondrial	DNA mismatch repair protein MSH1, mitochondrial		Un							
81985	Capsella rubella	17893289	0	live	LOC17893289	CARUB_v10015435mg, MSH1	DNA mismatch repair protein MSH1, mitochondrial	DNA mismatch repair protein MSH1, mitochondrial		Un							
3880	Medicago truncatula	11419868	0	live	LOC11419868	MTR_1g045670, MSH1	DNA mismatch repair protein MSH1, mitochondrial	DNA mismatch repair protein MSH1, mitochondrial		1	NC_016407.2	17152375	17167545	minus	23		
3694	Populus trichocarpa	7459994	0	live	LOC7459994	POPTR_010G065000v3, MSH1	DNA mismatch repair protein MSH1, mitochondrial	DNA mismatch repair protein MSH1, mitochondrial		10	NC_037294.1	9247058	9262690	minus	22		
4686	Asparagus officinalis	109825155	0	live	LOC109825155	A4U43_C10F18640, MSH1	DNA mismatch repair protein MSH1, mitochondrial	LOW QUALITY PROTEIN: DNA mismatch repair protein MSH1, mitochondrial		10	NC_033803.1	71794968	71811474	minus	22		
4155	Erythranthe guttata	105950096	0	live	LOC105950096	MIMGU_mgv1a025817mg, MSH1	DNA mismatch repair protein MSH1, mitochondrial	DNA mismatch repair protein MSH1, mitochondrial		Un							
4555	Setaria italica	101761293	0	live	LOC101761293	SETIT_009744mg, MSH1	DNA mismatch repair protein MSH1, mitochondrial	DNA mismatch repair protein MSH1, mitochondrial		VII	NC_028456.1	24441681	24463217	minus	22		
3988	Ricinus communis	8265717	0	live	LOC8265717	RCOM_1217070, MSH1	DNA mismatch repair protein MSH1, mitochondrial	LOW QUALITY PROTEIN: DNA mismatch repair protein MSH1, mitochondrial		Un							
4558	Sorghum bicolor	8060224	0	live	LOC8060224	SORBI_3006G140400, MSH1	DNA mismatch repair protein MSH1, mitochondrial	DNA mismatch repair protein MSH1, mitochondrial		6	NC_012875.2	50267165	50283192	minus	22		
4232	Helianthus annuus	110865817	0	live	LOC110865817	HannXRQ_Chr06g0182821, MSH1	DNA mismatch repair protein MSH1, mitochondrial-like	DNA mismatch repair protein MSH1, mitochondrial-like|putative MUTL-like protein		6	NC_035438.1	81978609	81990838	plus	22		
4577	Zea mays	732814	0	live	LOC732814	ZEAMMB73_Zm00001d025816, GRMZM2G360873, MSH1	DNA mismatch repair protein	DNA mismatch repair protein		10	NC_024468.2	130400330	130438474	minus	22		
4577	Zea mays	100272790	0	live	LOC100272790	ZEAMMB73_Zm00001d049950, GRMZM2G036217, msh1, uaz195	uncharacterized LOC100272790	uncharacterized protein LOC100272790|6C02E02|6C06C01|male sterile protein homolog 1|male sterile protein homolog1|male sterility protein 2|uaz195(gfu)|uaz6c06c01(gfu)|zms1		4	NC_024462.2	55129675	55133442	plus	5		
3662	Cucurbita moschata	111432000	0	live	LOC111432000		DNA mismatch repair protein MSH1, mitochondrial	DNA mismatch repair protein MSH1, mitochondrial		Un							
3847	Glycine max	102661030	0	live	LOC102661030	GLYMA_10G121600	DNA mismatch repair protein MSH1, mitochondrial	DNA mismatch repair protein MSH1, mitochondrial		10	NC_038246.1	31031755	31036081	minus	7		
3827	Cicer arietinum	101502420	0	live	LOC101502420		DNA mismatch repair protein MSH1, mitochondrial-like	DNA mismatch repair protein MSH1, mitochondrial-like		Ca3	NC_021162.1	14974540	14986354	plus	22		
66656	Durio zibethinus	111306766	0	live	LOC111306766		DNA mismatch repair protein MSH1, mitochondrial	DNA mismatch repair protein MSH1, mitochondrial		Un							
108875	Herrania umbratica	110421617	0	live	LOC110421617		DNA mismatch repair protein MSH1, mitochondrial	DNA mismatch repair protein MSH1, mitochondrial		Un							
3661	Cucurbita maxima	111479652	0	live	LOC111479652		DNA mismatch repair protein MSH1, mitochondrial	DNA mismatch repair protein MSH1, mitochondrial		Un							
4432	Nelumbo nucifera	104602754	0	live	LOC104602754		DNA mismatch repair protein MSH1, mitochondrial	DNA mismatch repair protein MSH1, mitochondrial		Un							
210225	Nymphaea colorata	116265653	0	live	LOC116265653		DNA mismatch repair protein MSH1, mitochondrial	DNA mismatch repair protein MSH1, mitochondrial		12	NC_045149.1	18238163	18266556	minus	24		
178133	Rhodamnia argentea	115729006	0	live	LOC115729006		DNA mismatch repair protein MSH1, mitochondrial	DNA mismatch repair protein MSH1, mitochondrial		Un							
309979	Cynara cardunculus subsp. cardunculus	112502051	0	live	LOC112502051		DNA mismatch repair protein MSH1, mitochondrial-like	DNA mismatch repair protein MSH1, mitochondrial-like		LG 1	NC_037528.1	39527562	39568525	plus	23		
3218	Physcomitrium patens	112276101	0	live	LOC112276101	PHYPA_028224, MSH1A	DNA mismatch repair protein MSH1, mitochondrial-like	DNA mismatch repair protein MSH1, mitochondrial-like|MutS homolog 1A		23	NC_037275.1	11647349	11654241	minus	8		
74649	Rosa chinensis	112200765	0	live	LOC112200765	RchiOBHm_Chr4g0395811	DNA mismatch repair protein MSH1, mitochondrial	DNA mismatch repair protein MSH1, mitochondrial|putative DNA mismatch repair protein MutS, type 1		4	NC_037091.1	11862054	11873350	plus	22		
158386	Olea europaea var. sylvestris	111392142	0	live	LOC111392142		DNA mismatch repair protein MSH1, mitochondrial	DNA mismatch repair protein MSH1, mitochondrial		Un							
3847	Glycine max	102660695	0	live	LOC102660695	GLYMA_U032000	DNA mismatch repair protein MSH1, mitochondrial	DNA mismatch repair protein MSH1, mitochondrial		Un							
37682	Aegilops tauschii	109770772	0	live	LOC109770772		DNA mismatch repair protein MSH1, mitochondrial	DNA mismatch repair protein MSH1, mitochondrial		Un							
43335	Populus alba	118048909	0	live	LOC118048909		DNA mismatch repair protein MSH1, mitochondrial	DNA mismatch repair protein MSH1, mitochondrial		Un							
309979	Cynara cardunculus subsp. cardunculus	112520421	0	live	LOC112520421		DNA mismatch repair protein MSH1, mitochondrial-like	DNA mismatch repair protein MSH1, mitochondrial-like		LG 10	NC_037537.1	21044646	21066060	plus	25		
157791	Vigna radiata	106772710	0	live	LOC106772710		DNA mismatch repair protein MSH1, mitochondrial	DNA mismatch repair protein MSH1, mitochondrial		8	NC_028358.1	9820437	9863699	minus	23		
75702	Populus euphratica	105137424	0	live	LOC105137424		DNA mismatch repair protein MSH1, mitochondrial	DNA mismatch repair protein MSH1, mitochondrial		Un							
51953	Elaeis guineensis	105043124	0	live	LOC105043124		DNA mismatch repair protein MSH1, mitochondrial	DNA mismatch repair protein MSH1, mitochondrial		4	NC_025996.1	34142740	34244347	minus	23		
42345	Phoenix dactylifera	103721294	0	live	LOC103721294		DNA mismatch repair protein MSH1, mitochondrial	DNA mismatch repair protein MSH1, mitochondrial		Un							
4113	Solanum tuberosum	102580676	0	live	LOC102580676		DNA mismatch repair protein MSH1, mitochondrial	DNA mismatch repair protein MSH1, mitochondrial		Un							
3827	Cicer arietinum	101500334	0	live	LOC101500334		DNA mismatch repair protein MSH1, mitochondrial-like	DNA mismatch repair protein MSH1, mitochondrial-like		Ca4	NC_021163.1	33787829	33794525	plus	7		
3827	Cicer arietinum	101499565	0	live	LOC101499565		DNA mismatch repair protein MSH1, mitochondrial-like	DNA mismatch repair protein MSH1, mitochondrial-like		Un							
1136231	Candida orthopsilosis Co 90-125	14540543	0	live	CORT_0D02270	CORT_0D02270	Msh1 protein			4	NC_018297.1	407029	409803	plus	1		
39947	Oryza sativa Japonica Group	4336345	0	live	LOC4336345	OSNPB_040507000	DNA mismatch repair protein MSH1, mitochondrial	DNA mismatch repair protein MSH1, mitochondrial|Os04g0507000|Os04g0507016		4	NC_029259.1	25323602	25340042	minus	22		
1341132	Aspergillus welwitschiae	38141906	0	live	BDQ94DRAFT_180145	BDQ94DRAFT_180145	DNA mismatch repair protein Msh1	DNA mismatch repair protein Msh1		Unknown							
49451	Nicotiana attenuata	109232398	0	live	LOC109232398	A4A49_35832, MSH1_1	DNA mismatch repair protein MSH1, mitochondrial	DNA mismatch repair protein MSH1, mitochondrial		9	NC_031997.1	47429246	47451703	plus	22		
22663	Punica granatum	116209446	0	live	LOC116209446		DNA mismatch repair protein MSH1, mitochondrial	DNA mismatch repair protein MSH1, mitochondrial		5	NC_045131.1	18146581	18164126	plus	23		
3483	Cannabis sativa	115723230	0	live	LOC115723230		DNA mismatch repair protein MSH1, mitochondrial	DNA mismatch repair protein MSH1, mitochondrial		9	NC_044376.1	3456765	3468921	minus	22		
90675	Camelina sativa	104766359	0	live	LOC104766359		DNA mismatch repair protein MSH1, mitochondrial	DNA mismatch repair protein MSH1, mitochondrial		19	NC_025703.1	14697948	14705083	minus	23		
3755	Prunus dulcis	117614507	0	live	LOC117614507		DNA mismatch repair protein MSH1, mitochondrial	DNA mismatch repair protein MSH1, mitochondrial		1	NC_047650.1	3578683	3591865	plus	23		
3848	Glycine soja	114372275	0	live	LOC114372275	D0Y65_026934	DNA mismatch repair protein MSH1, mitochondrial-like	DNA mismatch repair protein MSH1, mitochondrial-like|DNA mismatch repair protein MSH1, mitochondrial		10	NC_041011.1	36827937	36863667	minus	23		
3664	Cucurbita pepo subsp. pepo	111790564	0	live	LOC111790564		DNA mismatch repair protein MSH1, mitochondrial	DNA mismatch repair protein MSH1, mitochondrial		LG03	NC_036640.1	12032410	12040837	plus	22		
3649	Carica papaya	110812006	0	live	LOC110812006		DNA mismatch repair protein MSH1, mitochondrial-like	DNA mismatch repair protein MSH1, mitochondrial-like		Un							
3981	Hevea brasiliensis	110641872	0	live	LOC110641872		DNA mismatch repair protein MSH1, mitochondrial	DNA mismatch repair protein MSH1, mitochondrial		Un							
906689	Dendrobium catenatum	110111593	0	live	LOC110111593		DNA mismatch repair protein MSH1, mitochondrial	DNA mismatch repair protein MSH1, mitochondrial		Un							
4615	Ananas comosus	109707588	0	live	LOC109707588		DNA mismatch repair protein MSH1, mitochondrial	DNA mismatch repair protein MSH1, mitochondrial		3	NC_033623.1	6494624	6584625	plus	22		
35883	Ipomoea nil	109176458	0	live	LOC109176458		DNA mismatch repair protein MSH1, mitochondrial	DNA mismatch repair protein MSH1, mitochondrial		Un							
3914	Vigna angularis	108326621	0	live	LOC108326621	LR48_Vigan02g063700	DNA mismatch repair protein MSH1, mitochondrial	DNA mismatch repair protein MSH1, mitochondrial		2	NC_030638.1	8065291	8113279	minus	22		
28526	Solanum pennellii	107031051	0	live	LOC107031051		DNA mismatch repair protein MSH1, mitochondrial	DNA mismatch repair protein MSH1, mitochondrial		9	NC_028645.1	81869515	81923379	minus	23		
180498	Jatropha curcas	105638433	0	live	LOC105638433	JCGZ_12884	DNA mismatch repair protein MSH1, mitochondrial	DNA mismatch repair protein MSH1, mitochondrial		Un							
4098	Nicotiana tomentosiformis	104086476	0	live	LOC104086476		DNA mismatch repair protein MSH1, mitochondrial	DNA mismatch repair protein MSH1, mitochondrial		Un							
72664	Eutrema salsugineum	18013697	0	live	LOC18013697	EUTSA_v10002376mg	DNA mismatch repair protein MSH1, mitochondrial	DNA mismatch repair protein MSH1, mitochondrial		Un							
27291	Saccharomyces paradoxus	54631098	0	live	SPAR_H01620	SPAR_H01620	Msh1	Msh1		VIII	NC_047494.1	334656	337535	plus	1		
5068	Aspergillus tubingensis	56009432	0	live	AtWU_09954	AtWU_09954	DNA mismatch repair protein Msh1	DNA mismatch repair protein Msh1		Unknown							
1133968	Babesia microti strain RI	24425342	0	live	BMR1_03g03480	BMR1_03g03480, BBM_III03480	DNA mismatch repair protein MSH1 mitochondrial			III	NC_027207.2	1227479	1230940	plus	7		
1397361	Sporothrix schenckii 1099-18	27665979	0	live	SPSK_03887	SPSK_03887	DNA mismatch repair protein Msh1			Unknown							
747089	Rhizophagus irregularis DAOM 181602=DAOM 197198	36872142	0	live	GLOIN_2v1708336	GLOIN_2v1708336	putative DNA mismatch repair protein Msh1	putative DNA mismatch repair protein Msh1		Unknown							
77020	Malassezia pachydermatis	28727662	0	live	Malapachy_1282	Malapachy_1282	msh1-dna mismatch repair mitochondrial			Unknown							
1080349	Saccharomyces eubayanus	28931662	0	live	DI49_2525	DI49_2525	ancestor homolog: Anc_2.147; saccharomyces cerevisiae ortholog: YHR120W	ancestor homolog: Anc_2.147|saccharomyces cerevisiae ortholog: YHR120W|MSH1-like protein		XV	NC_030974.1	545792	548665	plus	1		
264951	Byssochlamys spectabilis	39595785	0	live	C8Q69DRAFT_242797	C8Q69DRAFT_242797	putative DNA mismatch repair protein Msh1	putative DNA mismatch repair protein Msh1		Unknown							
109264	Aspergillus bombycis	34451071	0	live	ABOM_007681	ABOM_007681	DNA mismatch repair protein Msh1			Unknown							
1509407	Aspergillus nomius NRRL 13137	26806041	0	live	ANOM_004237	ANOM_004237	DNA mismatch repair protein Msh1	DNA mismatch repair protein Msh1		Unknown							
1170230	Penicillium digitatum Pd1	26228538	0	live	PDIP_02150	PDIP_02150	DNA mismatch repair protein Msh1, putative			Unknown							
332952	Aspergillus flavus NRRL3357	7915306	0	live	AFLA_079460	AFLA_079460	DNA mismatch repair protein Msh1, putative	DNA mismatch repair protein Msh1, putative		Unknown							
246410	Coccidioides immitis RS	4567569	0	live	CIMG_02179	CIMG_02179	DNA mismatch repair protein Msh1			Unknown							
330879	Aspergillus fumigatus Af293	3504718	0	live	AFUA_8G04750	AFUA_8G04750, Afu8g04750	DNA mismatch repair protein Msh1, putative	DNA mismatch repair protein Msh1, putative		8	NC_007201.1	1085695	1088902	plus	3		
33203	Purpureocillium lilacinum	28887467	0	live	VFPFJ_05338	VFPFJ_05338	DNA mismatch repair protein Msh1			Unknown							
1380566	Pochonia chlamydosporia 170	28846572	0	live	VFPPC_03023	VFPPC_03023	DNA mismatch repair protein Msh1			2	NC_035791.1	3033612	3036619	plus	2		
344612	Aspergillus clavatus NRRL 1	4708902	0	live	ACLA_058140	ACLA_058140	DNA mismatch repair protein Msh1, putative										
331117	Aspergillus fischeri NRRL 181	4588443	0	live	NFIA_097530	NFIA_097530	DNA mismatch repair protein Msh1, putative			Unknown							
698492	Saitoella complicata NRRL Y-17804	30188098	0	live	SAICODRAFT_81741	SAICODRAFT_81741	DNA mismatch repair protein Msh1	DNA mismatch repair protein Msh1		Unknown							
692275	Sphaerulina musiva SO2202	27903560	0	live	SEPMUDRAFT_150827	SEPMUDRAFT_150827	DNA mismatch repair protein Msh1	DNA mismatch repair protein Msh1		Unknown							
470096	Pseudovirgaria hyperparasitica	54485796	0	live	EJ05DRAFT_479783	EJ05DRAFT_479783	DNA mismatch repair protein Msh1	DNA mismatch repair protein Msh1		Unknown							
1392243	Eremomyces bilateralis CBS 781.70	54423064	0	live	P152DRAFT_506734	P152DRAFT_506734	DNA mismatch repair protein Msh1	DNA mismatch repair protein Msh1		Unknown							
1448316	Aspergillus ibericus CBS 121593	37222447	0	live	BO80DRAFT_401881	BO80DRAFT_401881	DNA mismatch repair protein Msh1	DNA mismatch repair protein Msh1		Unknown							
1448311	Aspergillus vadensis CBS 113365	37206517	0	live	BO88DRAFT_210748	BO88DRAFT_210748	DNA mismatch repair protein Msh1	DNA mismatch repair protein Msh1		Unknown							
1450537	Aspergillus homomorphus CBS 101889	37198379	0	live	BO97DRAFT_396575	BO97DRAFT_396575	DNA mismatch repair protein Msh1	DNA mismatch repair protein Msh1		Unknown							
1448317	Aspergillus costaricaensis CBS 115574	37192083	0	live	BO79DRAFT_280558	BO79DRAFT_280558	DNA mismatch repair protein Msh1	DNA mismatch repair protein Msh1		Unknown							
1448312	Aspergillus japonicus CBS 114.51	37179195	0	live	BO86DRAFT_425979	BO86DRAFT_425979	DNA mismatch repair protein Msh1	DNA mismatch repair protein Msh1		Unknown							
1448313	Aspergillus piperis CBS 112811	37166994	0	live	BO85DRAFT_489300	BO85DRAFT_489300	DNA mismatch repair protein Msh1	DNA mismatch repair protein Msh1		Unknown							
1448322	Aspergillus aculeatinus CBS 121060	37153249	0	live	BO66DRAFT_424502	BO66DRAFT_424502	DNA mismatch repair protein Msh1	DNA mismatch repair protein Msh1		Unknown							
1448310	Aspergillus neoniger CBS 115656	37123839	0	live	BO87DRAFT_356785	BO87DRAFT_356785	DNA mismatch repair protein Msh1	DNA mismatch repair protein Msh1		Unknown							
1450535	Aspergillus sclerotioniger CBS 115572	37119585	0	live	BO94DRAFT_627749	BO94DRAFT_627749	DNA mismatch repair protein Msh1	DNA mismatch repair protein Msh1		Unknown							
1450533	Aspergillus lacticoffeatus CBS 101883	37098233	0	live	BO96DRAFT_383231	BO96DRAFT_383231	DNA mismatch repair protein Msh1	DNA mismatch repair protein Msh1		Unknown							
1450534	Aspergillus brunneoviolaceus CBS 621.78	37091997	0	live	BO95DRAFT_486383	BO95DRAFT_486383	DNA mismatch repair protein Msh1	DNA mismatch repair protein Msh1		Unknown							
1450539	Aspergillus saccharolyticus JOP 1030-1	37072116	0	live	BP01DRAFT_18364	BP01DRAFT_18364	DNA mismatch repair protein Msh1	DNA mismatch repair protein Msh1		Unknown							
1448314	Aspergillus eucalypticola CBS 122712	37059107	0	live	BO83DRAFT_458745	BO83DRAFT_458745	DNA mismatch repair protein Msh1	DNA mismatch repair protein Msh1		Unknown							
1392255	Aspergillus novofumigatus IBT 16806	36535489	0	live	P174DRAFT_444742	P174DRAFT_444742	putative DNA mismatch repair protein Msh1	putative DNA mismatch repair protein Msh1		Unknown							
41067	Aspergillus candidus	36520622	0	live	BDW47DRAFT_109404	BDW47DRAFT_109404	DNA mismatch repair protein Msh1	DNA mismatch repair protein Msh1		Unknown							
1408163	Rasamsonia emersonii CBS 393.64	25314535	0	live	T310_2184	T310_2184, Temer02296	DNA mismatch repair protein Msh1			Unknown							
559305	Trichophyton rubrum CBS 118892	10378656	0	live	TERG_02003	TERG_02003	DNA mismatch repair protein Msh1										
559298	Blastomyces gilchristii SLH14081	8509717	0	live	BDBG_04270	BDBG_04270	DNA mismatch repair protein Msh1	DNA mismatch repair protein Msh1		Unknown							
441959	Talaromyces stipitatus ATCC 10500	8108149	0	live	TSTA_012730	TSTA_012730	DNA mismatch repair protein Msh1, putative										
441960	Talaromyces marneffei ATCC 18224	7028223	0	live	PMAA_059070	PMAA_059070	DNA mismatch repair protein Msh1, putative	DNA mismatch repair protein Msh1, putative		Unknown							
425011	Aspergillus niger CBS 513.88	4989202	0	live	ANI_1_2028144	ANI_1_2028144, An16g08110	DNA mismatch repair protein Msh1										
3659	Cucumis sativus	101209091	0	live	LOC101209091	Csa_3G134540	DNA mismatch repair protein MSH1, mitochondrial	DNA mismatch repair protein MSH1, mitochondrial		3	NC_026657.2	9074486	9091057	minus	22		
3726	Raphanus sativus	108863588	0	live	LOC108863588		DNA mismatch repair protein MSH1, mitochondrial	DNA mismatch repair protein MSH1, mitochondrial		Un							
3818	Arachis hypogaea	112775831	0	live	LOC112775831		DNA mismatch repair protein MSH1, mitochondrial	DNA mismatch repair protein MSH1, mitochondrial		Arahy.19	NC_037636.1	132802240	132813815	plus	22		
130454	Arachis ipaensis	107618496	0	live	LOC107618496		DNA mismatch repair protein MSH1, mitochondrial	DNA mismatch repair protein MSH1, mitochondrial		B09	NC_029793.2	122551817	122563367	plus	22		
130453	Arachis duranensis	107466552	0	live	LOC107466552		DNA mismatch repair protein MSH1, mitochondrial	DNA mismatch repair protein MSH1, mitochondrial		A09	NC_029780.2	101697649	101708872	plus	22		
4556	Setaria viridis	117864340	0	live	LOC117864340		DNA mismatch repair protein MSH1, mitochondrial	DNA mismatch repair protein MSH1, mitochondrial		7	NC_048269.1	23546377	23562360	minus	23		
55513	Pistacia vera	116109048	0	live	LOC116109048		DNA mismatch repair protein MSH1, mitochondrial	DNA mismatch repair protein MSH1, mitochondrial		Un							
35885	Ipomoea triloba	116017026	0	live	LOC116017026		DNA mismatch repair protein MSH1, mitochondrial	DNA mismatch repair protein MSH1, mitochondrial		4	NC_044919.1	8864728	8879526	plus	22		
97700	Quercus lobata	115994387	0	live	LOC115994387		DNA mismatch repair protein MSH1, mitochondrial	DNA mismatch repair protein MSH1, mitochondrial		6	NC_044909.1	21335225	21364571	plus	22		
219896	Syzygium oleosum	115693586	0	live	LOC115693586		DNA mismatch repair protein MSH1, mitochondrial	DNA mismatch repair protein MSH1, mitochondrial		Un							
